txn_id,account_id,timestamp,amount,txn_type,merchant,channel,country,hour,account_age_days,txn_count_24h,prev_txn_minutes,label
TXN10009640,ACC572587,2026-04-18 07:55:00,2099.95,transfer_in,-,mobile,MY,7,1203,7,364,NORMAL
TXN10009641,ACC376693,2026-04-15 19:35:00,369.7,purchase,Makro,mobile,TH,19,2345,4,50,NORMAL
TXN10009642,ACC610965,2026-04-01 10:47:00,2453.97,transfer_out,-,mobile,TH,10,208,6,933,NORMAL
TXN10009643,ACC429022,2026-04-22 18:40:00,1991.72,transfer_out,-,web,TH,18,185,3,582,NORMAL
TXN10009644,ACC546344,2026-04-05 03:15:00,310.07,purchase,Online Gambling,web,VN,3,505,11,1,FRAUD
TXN10009645,ACC777458,2026-04-21 13:18:00,603.78,purchase,Lazada,atm,TH,13,1760,8,1213,NORMAL
TXN10009646,ACC951597,2026-04-23 11:13:00,166537.58,transfer_out,-,mobile,CN,11,41,10,24,MULE
TXN10009647,ACC504119,2026-04-04 19:39:00,104.06,purchase,PTT Station,mobile,TH,19,3217,6,508,NORMAL
TXN10009648,ACC816966,2026-04-08 17:09:00,710.39,purchase,Central,mobile,JP,17,2277,6,135,NORMAL
TXN10009649,ACC330010,2026-04-16 23:55:00,14849.1,transfer_in,-,web,TH,23,2803,1,131,NORMAL
TXN10009650,ACC887160,2026-04-09 12:39:00,974.96,transfer_in,-,mobile,TH,12,1668,7,369,NORMAL
TXN10009651,ACC854244,2026-04-19 05:00:00,863.68,purchase,PTT Station,mobile,TH,5,3260,5,109,NORMAL
TXN10009652,ACC463841,2026-04-14 10:09:00,110.7,purchase,Shopee,web,TH,10,2140,4,152,NORMAL
TXN10009653,ACC433888,2026-04-18 16:09:00,1824.07,purchase,Shopee,web,TH,16,268,4,225,NORMAL
TXN10009654,ACC484807,2026-04-25 10:17:00,313.56,purchase,Lotus's,mobile,SG,10,544,8,248,NORMAL
TXN10009655,ACC615202,2026-04-14 18:27:00,1758.83,transfer_out,-,mobile,TH,18,3063,7,113,NORMAL
TXN10009656,ACC471026,2026-04-14 11:28:00,736.89,purchase,Central,web,TH,11,530,8,63,NORMAL
TXN10009657,ACC329526,2026-04-30 19:20:00,501.23,purchase,Tops Market,mobile,TH,19,1314,4,151,NORMAL
TXN10009658,ACC791413,2026-04-24 16:41:00,79.31,purchase,Big C,web,SG,16,3340,4,225,NORMAL
TXN10009659,ACC171829,2026-04-15 17:39:00,4441.9,transfer_in,-,web,TH,17,1450,6,128,NORMAL
TXN10009660,ACC929145,2026-04-02 12:12:00,542.87,purchase,PTT Station,web,SG,12,2436,7,422,NORMAL
TXN10009661,ACC926895,2026-04-13 09:57:00,1120.36,purchase,Lazada,atm,TH,9,1843,8,452,NORMAL
TXN10009662,ACC357803,2026-04-30 10:10:00,367.31,purchase,Lotus's,branch,TH,10,3351,5,381,NORMAL
TXN10009663,ACC933917,2026-04-03 07:33:00,254.51,purchase,Lotus's,web,JP,7,2238,8,323,NORMAL
TXN10009664,ACC436963,2026-04-07 16:20:00,4474.92,transfer_in,-,web,SG,16,2979,6,477,NORMAL
TXN10009665,ACC571160,2026-04-25 16:41:00,24.14,purchase,PTT Station,web,TH,16,3099,2,221,NORMAL
TXN10009666,ACC461516,2026-04-02 07:39:00,708.18,transfer_in,-,web,TH,7,3185,6,72,NORMAL
TXN10009667,ACC851626,2026-04-13 08:52:00,1435.33,purchase,Lazada,atm,TH,8,1893,4,255,NORMAL
TXN10009668,ACC662026,2026-04-28 18:28:00,3051.94,transfer_out,-,mobile,TH,18,1353,1,269,NORMAL
TXN10009669,ACC251041,2026-04-04 17:44:00,2328.94,purchase,PTT Station,web,TH,17,1846,6,166,NORMAL
TXN10009670,ACC470728,2026-04-24 11:46:00,5447.95,transfer_out,-,mobile,MY,11,2556,7,85,NORMAL
TXN10009671,ACC868053,2026-04-12 06:18:00,156.22,purchase,Central,web,JP,6,947,6,229,NORMAL
TXN10009672,ACC801647,2026-04-15 12:28:00,1162.4,purchase,7-Eleven,mobile,TH,12,2791,7,249,NORMAL
TXN10009673,ACC753216,2026-04-03 13:30:00,10820.95,transfer_out,-,atm,TH,13,792,5,193,NORMAL
TXN10009674,ACC820347,2026-04-15 01:48:00,83.66,purchase,Foreign Online Shop,web,TH,1,885,15,2,FRAUD
TXN10009675,ACC180658,2026-04-12 11:26:00,311.6,purchase,7-Eleven,mobile,JP,11,2475,3,115,NORMAL
TXN10009676,ACC756437,2026-04-25 02:51:00,2975.25,transfer_out,-,web,TH,2,467,6,633,NORMAL
TXN10009677,ACC733983,2026-04-17 23:11:00,1339.03,purchase,Tops Market,mobile,TH,23,2038,7,61,NORMAL
TXN10009678,ACC307456,2026-04-26 19:08:00,144.79,purchase,PTT Station,mobile,TH,19,1049,1,276,NORMAL
TXN10009679,ACC173233,2026-04-02 09:50:00,348.54,purchase,Shopee,mobile,TH,9,552,7,622,NORMAL
TXN10009680,ACC307790,2026-04-28 03:34:00,62557.16,purchase,Unverified Merchant,web,MY,3,469,4,59,FRAUD
TXN10009681,ACC646038,2026-04-27 13:00:00,712.87,transfer_out,-,mobile,TH,13,2052,5,315,NORMAL
TXN10009682,ACC992440,2026-04-04 11:53:00,1178.94,purchase,Grab,mobile,TH,11,1887,5,278,NORMAL
TXN10009683,ACC223877,2026-04-22 15:39:00,5457.75,transfer_in,-,mobile,SG,15,1557,4,122,NORMAL
TXN10009684,ACC286768,2026-04-25 11:10:00,436.99,purchase,7-Eleven,atm,TH,11,3063,3,123,NORMAL
TXN10009685,ACC165219,2026-04-08 08:18:00,679.05,transfer_out,-,web,MY,8,2231,5,57,NORMAL
TXN10009686,ACC763334,2026-04-14 10:14:00,1966.19,purchase,Grab,web,TH,10,1567,1,107,NORMAL
TXN10009687,ACC161682,2026-04-22 13:57:00,86255.59,transfer_out,-,mobile,US,13,16,23,14,MULE
TXN10009688,ACC558192,2026-04-17 10:48:00,100.27,purchase,Big C,web,JP,10,1844,3,76,NORMAL
TXN10009689,ACC127064,2026-04-17 19:48:00,540.53,purchase,PTT Station,mobile,TH,19,1200,4,93,NORMAL
TXN10009690,ACC645159,2026-04-01 08:43:00,7162.81,transfer_out,-,atm,MY,8,2048,5,20,NORMAL
TXN10009691,ACC248911,2026-04-22 14:54:00,746.48,transfer_out,-,mobile,JP,14,1261,7,170,NORMAL
TXN10009692,ACC136160,2026-04-11 09:57:00,2119.16,transfer_out,-,web,TH,9,2340,3,358,NORMAL
TXN10009693,ACC643718,2026-04-08 23:02:00,902.05,transfer_in,-,atm,TH,23,3437,8,295,NORMAL
TXN10009694,ACC342405,2026-04-09 11:14:00,282.28,purchase,Central,atm,TH,11,1690,1,908,NORMAL
TXN10009695,ACC830255,2026-04-30 15:52:00,608.85,purchase,Lazada,mobile,JP,15,198,5,831,NORMAL
TXN10009696,ACC540696,2026-04-04 16:24:00,4954.17,transfer_out,-,web,MY,16,1954,8,27,NORMAL
TXN10009697,ACC195939,2026-04-19 13:50:00,777.71,purchase,Lazada,mobile,TH,13,2948,2,267,NORMAL
TXN10009698,ACC520786,2026-04-21 21:06:00,581.19,transfer_out,-,mobile,TH,21,3493,4,280,NORMAL
TXN10009699,ACC895854,2026-04-07 04:14:00,417123.85,purchase,Crypto Exchange,web,PH,4,1811,14,123,FRAUD
TXN10009700,ACC807722,2026-04-23 22:58:00,154191.51,transfer_out,-,mobile,CN,22,72,28,2,MULE
TXN10009701,ACC438196,2026-04-28 10:44:00,314134.29,purchase,Unverified Merchant,web,TH,10,1557,14,612,FRAUD
TXN10009702,ACC613888,2026-04-28 00:57:00,154007.72,transfer_in,-,mobile,GB,0,20,26,8,MULE
TXN10009703,ACC497938,2026-04-02 21:57:00,185.4,purchase,Lazada,mobile,TH,21,3373,7,884,NORMAL
TXN10009704,ACC726394,2026-04-17 13:44:00,122.51,purchase,Tops Market,mobile,TH,13,1313,1,242,NORMAL
TXN10009705,ACC384092,2026-04-30 18:03:00,710.66,transfer_in,-,atm,JP,18,1587,1,231,NORMAL
TXN10009706,ACC629481,2026-04-20 19:47:00,951.72,purchase,Tops Market,mobile,TH,19,624,8,448,NORMAL
TXN10009707,ACC173338,2026-04-24 12:53:00,570.51,transfer_in,-,mobile,TH,12,1142,7,800,NORMAL
TXN10009708,ACC506405,2026-04-12 21:16:00,4260.27,transfer_out,-,mobile,TH,21,1048,7,915,NORMAL
TXN10009709,ACC696836,2026-04-26 12:40:00,819.46,purchase,7-Eleven,atm,SG,12,601,2,812,NORMAL
TXN10009710,ACC502931,2026-04-06 12:44:00,6049.9,transfer_in,-,atm,TH,12,744,6,561,NORMAL
TXN10009711,ACC659074,2026-04-05 01:18:00,144162.0,purchase,Gift Card Reseller,mobile,KH,1,787,5,28,FRAUD
TXN10009712,ACC288486,2026-04-07 15:26:00,704.95,purchase,Central,mobile,TH,15,1048,5,322,NORMAL
TXN10009713,ACC754084,2026-04-28 12:46:00,6398.18,transfer_in,-,mobile,TH,12,427,6,75,NORMAL
TXN10009714,ACC175264,2026-04-16 06:07:00,1706.58,purchase,Central,mobile,TH,6,1642,6,236,NORMAL
TXN10009715,ACC955543,2026-04-04 08:19:00,92391.84,transfer_in,-,mobile,KH,8,70,11,9,MULE
TXN10009716,ACC994514,2026-04-12 11:01:00,2145.28,transfer_out,-,web,TH,11,1908,3,1389,NORMAL
TXN10009717,ACC402127,2026-04-24 13:37:00,452.42,purchase,Lazada,mobile,TH,13,2381,7,140,NORMAL
TXN10009718,ACC617805,2026-04-05 15:15:00,149.4,purchase,PTT Station,web,TH,15,2329,7,30,NORMAL
TXN10009719,ACC705199,2026-04-13 20:40:00,497.61,purchase,Lotus's,mobile,TH,20,1306,1,481,NORMAL
TXN10009720,ACC613662,2026-04-08 15:00:00,1026.31,transfer_in,-,mobile,MY,15,81,4,406,NORMAL
TXN10009721,ACC648667,2026-04-23 11:10:00,426.6,purchase,Shopee,web,TH,11,3311,7,62,NORMAL
TXN10009722,ACC444960,2026-04-11 15:53:00,327.86,purchase,7-Eleven,mobile,MY,15,2765,6,842,NORMAL
TXN10009723,ACC496860,2026-04-10 17:57:00,854.14,purchase,Makro,mobile,SG,17,2663,5,101,NORMAL
TXN10009724,ACC994514,2026-04-02 13:51:00,35514.98,transfer_out,-,mobile,SG,13,953,1,58,NORMAL
TXN10009725,ACC556448,2026-04-27 17:25:00,1734.86,purchase,Makro,mobile,TH,17,2320,8,260,NORMAL
TXN10009726,ACC523019,2026-04-09 01:49:00,224132.01,purchase,Online Gambling,web,KH,1,412,9,555,FRAUD
TXN10009727,ACC985353,2026-04-08 15:41:00,804.24,purchase,Grab,mobile,MY,15,2139,7,200,NORMAL
TXN10009728,ACC903659,2026-04-21 22:39:00,374.17,purchase,Lazada,branch,TH,22,547,2,47,NORMAL
TXN10009729,ACC828821,2026-04-25 13:08:00,579.39,purchase,Makro,mobile,TH,13,2161,7,220,NORMAL
TXN10009730,ACC420681,2026-04-21 18:29:00,4381.04,transfer_in,-,branch,TH,18,480,7,97,NORMAL
TXN10009731,ACC781704,2026-04-16 16:01:00,2101.43,purchase,7-Eleven,web,TH,16,2466,6,177,NORMAL
TXN10009732,ACC753216,2026-04-04 16:56:00,1980.37,transfer_in,-,web,TH,16,61,7,461,NORMAL
TXN10009733,ACC258950,2026-04-30 06:22:00,4446.85,transfer_in,-,mobile,SG,6,276,1,2320,NORMAL
TXN10009734,ACC424103,2026-04-01 08:24:00,2536.9,transfer_out,-,mobile,JP,8,1480,2,326,NORMAL
TXN10009735,ACC355765,2026-04-23 17:08:00,600.22,purchase,Central,mobile,JP,17,3198,6,78,NORMAL
TXN10009736,ACC533612,2026-04-12 09:06:00,656.41,purchase,Tops Market,mobile,TH,9,2884,3,281,NORMAL
TXN10009737,ACC130485,2026-04-28 09:48:00,3861.93,transfer_in,-,web,TH,9,596,5,256,NORMAL
TXN10009738,ACC653861,2026-04-10 12:48:00,556.41,transfer_out,-,mobile,TH,12,959,2,455,NORMAL
TXN10009739,ACC459636,2026-04-19 16:00:00,347.38,purchase,Tops Market,web,TH,16,1330,2,136,NORMAL
TXN10009740,ACC130124,2026-04-20 16:37:00,143440.55,transfer_out,-,mobile,MY,16,70,14,24,MULE
TXN10009741,ACC593634,2026-04-02 22:33:00,1900.16,transfer_out,-,atm,TH,22,304,5,179,NORMAL
TXN10009742,ACC228233,2026-04-17 12:59:00,3958.05,transfer_in,-,mobile,JP,12,2257,5,41,NORMAL
TXN10009743,ACC503525,2026-04-17 15:44:00,339.97,purchase,7-Eleven,web,TH,15,3446,7,393,NORMAL
TXN10009744,ACC105540,2026-04-06 12:17:00,527.1,purchase,Big C,mobile,MY,12,2888,1,126,NORMAL
TXN10009745,ACC686421,2026-04-03 02:01:00,241.65,transfer_out,-,mobile,KH,2,441,10,5,FRAUD
TXN10009746,ACC412164,2026-04-09 10:33:00,49325.3,transfer_in,-,mobile,TH,10,19,27,3,MULE
TXN10009747,ACC983238,2026-04-02 14:40:00,908.29,purchase,Shopee,mobile,TH,14,2082,1,143,NORMAL
TXN10009748,ACC704421,2026-04-05 12:51:00,184.08,purchase,7-Eleven,mobile,MY,12,2399,4,408,NORMAL
TXN10009749,ACC384128,2026-04-19 11:51:00,2058.9,transfer_in,-,mobile,TH,11,2807,3,825,NORMAL
TXN10009750,ACC829624,2026-04-09 18:52:00,1115.37,transfer_out,-,mobile,TH,18,2288,4,343,NORMAL
TXN10009751,ACC753303,2026-04-14 14:02:00,104.41,purchase,Tops Market,mobile,TH,14,604,7,164,NORMAL
TXN10009752,ACC546656,2026-04-07 12:52:00,782.79,purchase,7-Eleven,mobile,MY,12,845,6,204,NORMAL
TXN10009753,ACC685233,2026-04-28 16:10:00,654.83,purchase,Big C,atm,SG,16,3196,8,145,NORMAL
TXN10009754,ACC626600,2026-04-20 14:59:00,2909.79,transfer_out,-,mobile,TH,14,2121,6,360,NORMAL
TXN10009755,ACC114493,2026-04-22 11:36:00,227.98,purchase,Tops Market,mobile,TH,11,182,5,211,NORMAL
TXN10009756,ACC760278,2026-04-04 01:00:00,88967.36,purchase,Foreign Online Shop,web,RU,1,2768,12,21,FRAUD
TXN10009757,ACC825017,2026-04-13 15:05:00,5192.04,transfer_in,-,atm,TH,15,3037,1,649,NORMAL
TXN10009758,ACC598853,2026-04-30 15:33:00,2334.97,transfer_in,-,web,TH,15,1366,6,4000,NORMAL
TXN10009759,ACC748219,2026-04-02 10:39:00,127.39,purchase,Lazada,web,TH,10,2402,1,741,NORMAL
TXN10009760,ACC828587,2026-04-29 00:56:00,52.43,purchase,Foreign Online Shop,web,UA,0,558,7,11,FRAUD
TXN10009761,ACC683646,2026-04-06 10:49:00,489.41,purchase,Lazada,mobile,TH,10,3274,7,456,NORMAL
TXN10009762,ACC510580,2026-04-24 20:12:00,199.96,purchase,Makro,mobile,TH,20,2981,5,279,NORMAL
TXN10009763,ACC155479,2026-04-25 18:30:00,178243.74,purchase,Unverified Merchant,web,TH,18,1194,5,160,FRAUD
TXN10009764,ACC825147,2026-04-19 18:18:00,8818.86,transfer_out,-,web,JP,18,67,8,425,NORMAL
TXN10009765,ACC691419,2026-04-26 00:09:00,87855.94,purchase,Crypto Exchange,mobile,NG,0,3364,4,71,FRAUD
TXN10009766,ACC405658,2026-04-09 08:23:00,175167.47,transfer_out,-,mobile,CN,8,7,23,13,MULE
TXN10009767,ACC221339,2026-04-06 15:13:00,1720.96,transfer_out,-,atm,TH,15,1796,3,346,NORMAL
TXN10009768,ACC529706,2026-04-24 08:55:00,135.72,purchase,Grab,web,TH,8,2876,2,358,NORMAL
TXN10009769,ACC317664,2026-04-23 13:57:00,842.27,transfer_out,-,mobile,SG,13,3212,6,1367,NORMAL
TXN10009770,ACC946296,2026-04-23 04:05:00,848.81,transfer_in,-,web,MY,4,1021,5,1803,NORMAL
TXN10009771,ACC782423,2026-04-01 16:29:00,1637.78,purchase,Makro,web,TH,16,524,6,504,NORMAL
TXN10009772,ACC474655,2026-04-10 14:57:00,5596.01,purchase,7-Eleven,mobile,JP,14,2978,7,217,NORMAL
TXN10009773,ACC585690,2026-04-24 14:20:00,319.41,purchase,Tops Market,mobile,TH,14,1874,4,380,NORMAL
TXN10009774,ACC299504,2026-04-28 14:27:00,153.9,purchase,Grab,mobile,TH,14,2751,5,1326,NORMAL
TXN10009775,ACC366103,2026-04-18 13:23:00,449.7,purchase,Big C,mobile,TH,13,740,1,4000,NORMAL
TXN10009776,ACC942957,2026-04-21 19:31:00,155.04,purchase,Lotus's,mobile,TH,19,465,1,407,NORMAL
TXN10009777,ACC841968,2026-04-20 21:21:00,8115.94,transfer_in,-,mobile,TH,21,2945,4,579,NORMAL
TXN10009778,ACC288486,2026-04-24 18:53:00,392.32,purchase,7-Eleven,mobile,TH,18,429,2,123,NORMAL
TXN10009779,ACC861551,2026-04-16 01:59:00,151.65,transfer_out,-,web,MY,1,2223,12,4,FRAUD
TXN10009780,ACC752050,2026-04-03 06:28:00,84674.39,transfer_in,-,mobile,TH,6,81,11,15,MULE
TXN10009781,ACC888463,2026-04-30 14:21:00,5405.25,transfer_in,-,mobile,JP,14,2291,5,350,NORMAL
TXN10009782,ACC179866,2026-04-16 04:36:00,23.08,purchase,Foreign Online Shop,web,TH,4,2353,8,3,FRAUD
TXN10009783,ACC515728,2026-04-10 15:55:00,339.81,purchase,Lazada,mobile,SG,15,489,5,380,NORMAL
TXN10009784,ACC442879,2026-04-13 13:04:00,146.15,purchase,Lazada,mobile,SG,13,608,5,1148,NORMAL
TXN10009785,ACC878929,2026-04-05 17:48:00,433.29,transfer_in,-,mobile,MY,17,2701,4,94,NORMAL
TXN10009786,ACC234015,2026-04-01 12:45:00,1928.93,transfer_out,-,web,TH,12,1767,6,150,NORMAL
TXN10009787,ACC865129,2026-04-25 13:19:00,2623.92,purchase,Makro,web,TH,13,1930,2,97,NORMAL
TXN10009788,ACC285746,2026-04-22 05:12:00,364.3,transfer_out,-,mobile,TH,5,1876,4,663,NORMAL
TXN10009789,ACC197929,2026-04-29 16:41:00,2523.66,purchase,Central,mobile,MY,16,1756,1,201,NORMAL
TXN10009790,ACC356984,2026-04-18 04:12:00,214.94,purchase,Grab,mobile,TH,4,3226,3,244,NORMAL
TXN10009791,ACC635531,2026-04-17 12:11:00,2471.11,transfer_out,-,mobile,TH,12,1556,1,312,NORMAL
TXN10009792,ACC452878,2026-04-23 12:35:00,288.31,purchase,Central,mobile,MY,12,2874,4,410,NORMAL
TXN10009793,ACC449486,2026-04-25 14:59:00,887.29,purchase,Lazada,mobile,SG,14,2440,3,418,NORMAL
TXN10009794,ACC919088,2026-04-11 13:27:00,65.27,purchase,Big C,mobile,JP,13,3031,2,504,NORMAL
TXN10009795,ACC910237,2026-04-02 11:04:00,335.3,purchase,PTT Station,mobile,JP,11,2798,1,487,NORMAL
TXN10009796,ACC255194,2026-04-24 14:42:00,900.15,purchase,Central,web,TH,14,1293,7,64,NORMAL
TXN10009797,ACC293597,2026-04-29 13:14:00,176.62,purchase,7-Eleven,mobile,TH,13,602,7,299,NORMAL
TXN10009798,ACC990761,2026-04-15 14:53:00,381.83,purchase,Makro,atm,TH,14,3419,7,442,NORMAL
TXN10009799,ACC962745,2026-04-01 16:21:00,607.09,purchase,7-Eleven,web,TH,16,3242,2,256,NORMAL
TXN10009800,ACC214890,2026-04-25 16:50:00,613.3,purchase,Lotus's,mobile,TH,16,2278,7,370,NORMAL
TXN10009801,ACC829624,2026-04-30 17:14:00,334.17,purchase,7-Eleven,mobile,TH,17,2060,7,539,NORMAL
TXN10009802,ACC396460,2026-04-21 12:16:00,2709.58,transfer_in,-,atm,TH,12,1653,2,84,NORMAL
TXN10009803,ACC349952,2026-04-29 07:33:00,127.53,purchase,Lazada,mobile,TH,7,2240,7,167,NORMAL
TXN10009804,ACC514018,2026-04-21 10:58:00,323.52,purchase,Big C,web,TH,10,2516,6,116,NORMAL
TXN10009805,ACC503841,2026-04-02 14:36:00,437.13,purchase,Makro,atm,MY,14,1412,1,324,NORMAL
TXN10009806,ACC924111,2026-04-01 19:40:00,331.53,purchase,7-Eleven,mobile,SG,19,2424,5,52,NORMAL
TXN10009807,ACC672400,2026-04-22 12:08:00,275.07,purchase,Lotus's,mobile,TH,12,3083,2,118,NORMAL
TXN10009808,ACC536423,2026-04-05 15:46:00,6233.72,transfer_out,-,web,JP,15,3286,8,126,NORMAL
TXN10009809,ACC758115,2026-04-06 14:39:00,183.88,purchase,Lotus's,mobile,TH,14,1839,5,53,NORMAL
TXN10009810,ACC823485,2026-04-14 05:26:00,90964.33,transfer_out,-,web,GB,5,3414,14,177,FRAUD
TXN10009811,ACC611054,2026-04-27 20:01:00,751.33,purchase,Makro,mobile,MY,20,768,1,231,NORMAL
TXN10009812,ACC153634,2026-04-19 13:00:00,22666.64,transfer_out,-,web,TH,13,1779,1,289,NORMAL
TXN10009813,ACC531092,2026-04-13 12:31:00,5094.38,transfer_out,-,mobile,TH,12,3112,1,401,NORMAL
TXN10009814,ACC619371,2026-04-27 15:36:00,1359.48,purchase,Makro,atm,TH,15,1370,2,269,NORMAL
TXN10009815,ACC226189,2026-04-11 09:09:00,51216.05,transfer_in,-,mobile,TH,9,910,4,550,NORMAL
TXN10009816,ACC112825,2026-04-21 11:21:00,599.84,purchase,Lazada,web,TH,11,2351,7,346,NORMAL
TXN10009817,ACC568247,2026-04-30 09:25:00,803.57,transfer_in,-,web,TH,9,3100,4,53,NORMAL
TXN10009818,ACC436071,2026-04-04 04:32:00,41027.94,transfer_in,-,mobile,TH,4,30,29,22,MULE
TXN10009819,ACC950683,2026-04-01 09:27:00,1264.33,purchase,Central,mobile,TH,9,1729,2,425,NORMAL
TXN10009820,ACC919415,2026-04-29 15:54:00,477.97,purchase,Grab,mobile,MY,15,1732,6,510,NORMAL
TXN10009821,ACC641321,2026-04-25 16:12:00,215.32,purchase,Lazada,mobile,MY,16,2542,1,301,NORMAL
TXN10009822,ACC430911,2026-04-13 11:38:00,957.04,purchase,Big C,mobile,TH,11,117,3,310,NORMAL
TXN10009823,ACC111342,2026-04-04 06:48:00,603.39,purchase,PTT Station,mobile,SG,6,2924,7,163,NORMAL
TXN10009824,ACC124474,2026-04-20 22:12:00,220.94,transfer_out,-,mobile,TH,22,3409,6,91,NORMAL
TXN10009825,ACC288486,2026-04-18 23:15:00,1970.23,transfer_in,-,web,TH,23,1017,3,120,NORMAL
TXN10009826,ACC220490,2026-04-10 15:54:00,146.75,purchase,PTT Station,mobile,SG,15,649,3,298,NORMAL
TXN10009827,ACC851935,2026-04-21 15:35:00,354.62,purchase,PTT Station,mobile,SG,15,2473,8,1731,NORMAL
TXN10009828,ACC602467,2026-04-22 15:23:00,2893.49,purchase,Big C,atm,TH,15,1822,7,455,NORMAL
TXN10009829,ACC743428,2026-04-23 00:53:00,69934.58,transfer_in,-,mobile,JP,0,55,14,11,MULE
TXN10009830,ACC951299,2026-04-21 14:15:00,433.13,purchase,Lazada,mobile,TH,14,3094,2,865,NORMAL
TXN10009831,ACC627348,2026-04-09 15:08:00,318.7,purchase,Makro,mobile,TH,15,2551,4,272,NORMAL
TXN10009832,ACC167337,2026-04-20 11:16:00,619.98,purchase,Tops Market,web,TH,11,1353,8,244,NORMAL
TXN10009833,ACC968831,2026-04-04 21:38:00,1969.98,purchase,Shopee,atm,TH,21,3349,5,1683,NORMAL
TXN10009834,ACC246025,2026-04-24 10:30:00,2240.3,purchase,Tops Market,mobile,SG,10,1771,5,111,NORMAL
TXN10009835,ACC624599,2026-04-28 12:31:00,1032.9,transfer_out,-,mobile,TH,12,328,6,126,NORMAL
TXN10009836,ACC605543,2026-04-21 18:34:00,1325.7,purchase,7-Eleven,mobile,SG,18,2390,8,113,NORMAL
TXN10009837,ACC244246,2026-04-11 14:26:00,1334.35,purchase,Makro,web,SG,14,1799,4,978,NORMAL
TXN10009838,ACC713742,2026-04-17 16:36:00,828.97,purchase,Lotus's,web,JP,16,2651,7,390,NORMAL
TXN10009839,ACC417929,2026-04-20 20:25:00,814.19,purchase,Lotus's,web,MY,20,2478,6,679,NORMAL
TXN10009840,ACC376859,2026-04-28 19:17:00,1671.96,purchase,Shopee,web,SG,19,2109,7,157,NORMAL
TXN10009841,ACC136404,2026-04-16 16:43:00,652.47,transfer_in,-,web,TH,16,813,6,704,NORMAL
TXN10009842,ACC882595,2026-04-04 09:36:00,336.94,purchase,Grab,mobile,TH,9,577,5,427,NORMAL
TXN10009843,ACC549551,2026-04-12 11:00:00,63579.36,transfer_out,-,mobile,NG,11,78,8,1,MULE
TXN10009844,ACC475342,2026-04-27 18:09:00,413.35,purchase,Shopee,atm,TH,18,1335,7,1066,NORMAL
TXN10009845,ACC587318,2026-04-27 12:00:00,271.42,purchase,Lotus's,atm,TH,12,267,6,154,NORMAL
TXN10009846,ACC718396,2026-04-22 12:52:00,860.33,purchase,Lazada,atm,TH,12,3413,5,148,NORMAL
TXN10009847,ACC520929,2026-04-24 11:54:00,1608.73,transfer_in,-,mobile,TH,11,2503,4,474,NORMAL
TXN10009848,ACC962974,2026-04-29 11:22:00,266.09,purchase,Lotus's,mobile,TH,11,1210,5,130,NORMAL
TXN10009849,ACC746913,2026-04-28 14:17:00,5557.91,transfer_out,-,web,MY,14,633,6,61,NORMAL
TXN10009850,ACC386810,2026-04-15 03:47:00,81133.33,purchase,Unverified Merchant,web,MY,3,198,6,8,FRAUD
TXN10009851,ACC329526,2026-04-21 18:17:00,323.92,purchase,Lazada,mobile,SG,18,2976,5,70,NORMAL
TXN10009852,ACC644741,2026-04-17 06:17:00,626.56,purchase,Lazada,mobile,TH,6,938,8,269,NORMAL
TXN10009853,ACC317869,2026-04-13 08:02:00,122.94,purchase,Lazada,web,JP,8,3471,4,111,NORMAL
TXN10009854,ACC965247,2026-04-07 16:37:00,3169.76,transfer_out,-,atm,TH,16,1263,4,143,NORMAL
TXN10009855,ACC201588,2026-04-04 08:43:00,110472.46,transfer_out,-,mobile,TH,8,73,14,22,MULE
TXN10009856,ACC164267,2026-04-21 15:11:00,643.4,purchase,Makro,mobile,TH,15,147,4,172,NORMAL
TXN10009857,ACC108183,2026-04-16 17:59:00,191.12,purchase,PTT Station,mobile,TH,17,67,4,144,NORMAL
TXN10009858,ACC847951,2026-04-26 10:43:00,1791.92,purchase,Lotus's,mobile,TH,10,94,5,1637,NORMAL
TXN10009859,ACC169992,2026-04-19 16:43:00,142.96,purchase,Shopee,mobile,TH,16,1691,2,323,NORMAL
TXN10009860,ACC320291,2026-04-16 12:47:00,22652.44,transfer_in,-,web,TH,12,3183,3,118,NORMAL
TXN10009861,ACC106648,2026-04-06 13:49:00,209.86,purchase,Tops Market,mobile,TH,13,518,5,157,NORMAL
TXN10009862,ACC560692,2026-04-15 11:10:00,127.15,purchase,Central,atm,TH,11,3414,4,81,NORMAL
TXN10009863,ACC514690,2026-04-10 08:10:00,489.18,purchase,Big C,mobile,MY,8,177,3,502,NORMAL
TXN10009864,ACC615202,2026-04-08 09:38:00,3523.44,transfer_out,-,mobile,JP,9,3077,2,53,NORMAL
TXN10009865,ACC723894,2026-04-18 13:00:00,285.23,purchase,Shopee,web,TH,13,2211,4,2063,NORMAL
TXN10009866,ACC158753,2026-04-26 17:06:00,1088.95,purchase,PTT Station,web,TH,17,921,7,48,NORMAL
TXN10009867,ACC487635,2026-04-13 14:25:00,1202.77,transfer_out,-,mobile,MY,14,1561,8,245,NORMAL
TXN10009868,ACC545908,2026-04-17 18:52:00,403.45,purchase,Central,mobile,TH,18,2011,8,730,NORMAL
TXN10009869,ACC148250,2026-04-10 06:26:00,431.66,purchase,Lotus's,mobile,MY,6,2636,2,48,NORMAL
TXN10009870,ACC464960,2026-04-04 01:39:00,328.01,purchase,Crypto Exchange,web,US,1,1783,15,10,FRAUD
