"TransactionID","isFraud","TransactionDT","TransactionAmt","ProductCD","card1","card2","card3","card4","card5","card6","addr1","addr2","P_emaildomain","R_emaildomain","C1","C2","C3","C4","C5","D1","D2","D3","D4","D15"
3451589,0,11964069,57.95,"W",2616,327,150,"discover",102,"credit",204,87,"yahoo.com",,121,128,0,0,122,3,3,3,229,229
3451625,0,11965768,55.95,"W",14482,512,150,"visa",226,"debit",181,87,"yahoo.com",,8,5,0,0,1,588,588,14,329,593
3451671,0,11967846,55,"W",1893,514,150,"mastercard",224,"credit",330,87,,,1,1,0,0,0,62,62,52,,569
3451765,0,11971361,56.07,"C",15885,545,185,"visa",138,"debit",,,"anonymous.com","anonymous.com",2,2,0,1,0,0,,,0,0
3451781,0,11971743,30.95,"W",11506,390,150,"mastercard",117,"debit",476,87,"yahoo.com",,4,4,0,0,3,344,344,44,344,344
3451785,0,11971830,226,"W",11218,579,150,"visa",226,"debit",184,87,"gmail.com",,1,2,0,0,1,57,57,1,57,57
3451789,0,11971903,49,"W",7826,481,150,"mastercard",224,"debit",184,87,,,1,1,0,0,0,592,592,17,,592
3451794,0,11972155,107.95,"W",10616,583,150,"visa",226,"credit",126,87,"gmail.com",,156,152,0,0,115,84,84,22,170,324
3451808,0,11972317,100,"R",17868,148,150,"visa",226,"debit",472,87,"gmail.com","gmail.com",1,2,0,1,0,0,,,,
3451822,0,11972626,107.95,"W",13273,555,150,"visa",226,"debit",384,87,"hotmail.com",,1,1,0,0,2,70,70,8,70,70
3451829,0,11972748,388.95,"W",6530,206,150,"mastercard",126,"debit",315,87,"gmail.com",,1,1,0,0,1,276,276,29,276,276
3451849,0,11973167,100,"R",17868,148,150,"visa",226,"debit",472,87,"gmail.com","gmail.com",1,2,0,1,0,0,,,,
3451864,0,11973593,50,"H",14479,387,150,"visa",226,"credit",492,87,"yahoo.com",,1,1,0,0,0,0,,,,
3451902,0,11974581,57.95,"W",7826,481,150,"mastercard",224,"debit",494,87,"icloud.com",,1,1,0,0,1,63,63,7,63,63
3451924,0,11974939,57.95,"W",14014,146,150,"mastercard",117,"debit",264,87,"anonymous.com",,1,1,0,0,1,426,426,12,0,622
3451965,0,11975570,73.284,"C",11467,187,144,"visa",226,"credit",,,"gmail.com","gmail.com",2,4,0,1,0,0,,0,0,0
3451969,0,11975656,73.284,"C",16932,555,106,"visa",226,"debit",,,"hotmail.fr","hotmail.fr",1,1,0,1,0,0,,,0,0
3451972,0,11975738,15.247,"C",14591,555,117,"mastercard",224,"debit",284,60,"gmail.com","gmail.com",2,2,0,1,0,0,,,3,3
3451982,0,11975912,117,"W",9500,321,150,"visa",226,"debit",204,87,"yahoo.com",,2,2,0,0,0,145,145,0,32,552
3451995,1,11976222,15,"S",7861,494,150,"visa",226,"credit",330,87,,"gmail.com",8,7,0,7,0,309,309,,,835
3452000,0,11976315,134.95,"W",16290,543,150,"mastercard",224,"debit",472,87,"yahoo.com",,11,7,0,0,8,68,68,0,463,463
3452008,0,11976457,300,"S",3602,119,150,"visa",195,"credit",330,87,,"anonymous.com",2,3,2,2,0,0,,,,587
3452011,0,11976464,28.95,"W",8528,215,150,"visa",226,"debit",191,87,"yahoo.com",,5,7,0,0,6,616,616,21,616,616
3452020,0,11976612,100,"R",9303,298,150,"visa",226,"debit",337,87,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
3452027,0,11976760,31.232,"C",18301,459,185,"mastercard",224,"credit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3452033,0,11976846,25,"H",5558,369,150,"mastercard",224,"debit",299,87,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
3452035,0,11976883,80.95,"W",7919,194,150,"mastercard",166,"debit",226,87,"yahoo.com",,1,5,0,0,1,46,46,14,46,41
3452058,0,11977285,40,"S",14065,298,150,"visa",195,"debit",441,87,,"me.com",3,9,0,3,0,430,430,,,447
3452065,0,11977370,25.95,"W",12544,321,150,"visa",226,"debit",337,87,"comcast.net",,1,1,0,0,1,363,363,17,363,363
3452120,0,11978480,863.44,"W",7562,170,150,"mastercard",102,"credit",272,87,"yahoo.com",,1,1,0,0,1,0,,,0,0
3452212,1,11980677,109.68,"C",3213,459,185,"visa",226,"credit",,,"gmail.com","gmail.com",0,1,0,1,0,0,,,0,105
3452252,0,11981652,311.95,"W",8320,476,150,"visa",166,"debit",205,87,"gmail.com",,1,1,0,0,1,0,,,0,0
3452266,0,11981973,49,"W",8486,555,150,"visa",166,"debit",204,87,,,1,3,0,0,1,474,474,0,,474
3452293,0,11982630,171,"W",12037,595,150,"mastercard",224,"debit",231,87,"gmail.com",,1,2,0,0,0,93,45,4,17,93
3452297,0,11982694,29,"W",10960,567,150,"mastercard",117,"debit",191,87,"gmail.com",,2,1,0,0,0,53,53,49,152,152
3452308,0,11982941,59,"W",15113,,150,"mastercard",,"credit",177,87,,,6,2,0,0,0,63,63,2,,301
3452351,0,11983869,752.47,"W",1974,111,150,"visa",226,"debit",184,87,"gmail.com",,2,2,0,0,1,0,,,0,28
3452372,0,11984105,25,"H",16659,170,150,"visa",226,"credit",225,87,"gmail.com","gmail.com",2,1,0,1,0,0,,,,
3452390,0,11984532,39,"W",4436,174,150,"visa",226,"debit",272,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3452395,0,11984582,108.5,"W",12695,490,150,"visa",226,"debit",325,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3452408,0,11984990,171,"W",9500,321,150,"visa",226,"debit",330,87,"outlook.com",,3,3,0,0,0,68,68,1,560,560
3452422,1,11985303,28.95,"W",12544,321,150,"visa",226,"debit",441,87,"outlook.com",,163,162,0,0,331,300,300,119,61,300
3452448,0,11985798,34,"W",9480,170,150,"visa",226,"debit",191,87,"gmail.com",,6,2,0,0,1,1,1,1,138,138
3452450,0,11985823,226,"W",2616,327,150,"discover",102,"credit",315,87,"gmail.com",,3,1,0,0,0,261,261,214,261,261
3452461,0,11986082,171,"W",6697,111,150,"visa",195,"debit",299,87,"gmail.com",,7,4,0,0,0,220,220,220,278,278
3452481,0,11986439,140.5,"W",13042,398,150,"mastercard",117,"debit",327,87,"att.net",,1,1,0,0,0,0,,,0,0
3452521,0,11987366,259.35,"W",15063,514,150,"visa",226,"credit",325,87,,,1,1,0,0,1,0,,,,0
3452539,0,11987811,182,"W",10750,382,150,"visa",226,"debit",204,87,"aol.com",,3,4,0,0,0,302,302,4,616,90
3452543,0,11987943,34,"W",9500,321,150,"visa",226,"debit",272,87,"gmail.com",,3,2,0,0,0,0,,,247,247
3452574,0,11988415,3619.95,"W",15066,170,150,"mastercard",102,"credit",327,87,"gmail.com",,1,1,0,0,1,0,,,0,0
3452588,0,11988729,33.814,"C",12616,490,150,"visa",,"credit",,,"hotmail.com","hotmail.com",106,377,0,76,0,629,,,377,0
3452611,0,11989057,27,"W",4063,490,150,"visa",166,"debit",310,87,"gmail.com",,12,15,0,0,2,6,6,0,322,308
3452641,0,11989727,50,"H",15063,514,150,"visa",226,"credit",264,87,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
3452648,0,11989840,43.95,"W",15484,418,150,"visa",226,"debit",310,87,"hotmail.com",,1,1,0,0,1,3,3,3,3,3
3452677,0,11990798,438.45,"W",15066,170,150,"mastercard",102,"credit",325,87,,,1,1,0,0,1,0,,,,0
3452683,0,11990857,49,"W",1482,555,150,"mastercard",224,"debit",264,87,"gmail.com",,2,1,0,0,0,0,,,0,34
3452687,0,11990904,117,"W",13470,555,150,"visa",226,"debit",441,87,"yahoo.com",,2,1,0,0,0,0,,,160,160
3452713,0,11991550,97,"W",17335,129,150,"visa",226,"debit",264,87,"gmail.com",,1,1,0,0,0,428,428,17,337,428
3452727,1,11991900,29.757,"C",15890,545,185,"visa",195,"debit",,,"gmail.com","gmail.com",32,46,0,7,0,0,,,53,0
3452787,0,11993039,93,"W",10023,111,150,"visa",226,"debit",204,87,"hotmail.com",,1,1,0,0,0,0,,,0,0
3452808,0,11993495,117,"W",13719,555,150,"visa",226,"debit",272,87,"yahoo.com",,2,2,0,0,0,446,446,4,447,447
3452836,0,11994242,405,"W",9112,250,150,"visa",226,"debit",441,87,"hotmail.com",,1,1,0,0,0,0,,,0,0
3452883,0,11995147,75,"H",8109,410,150,"visa",226,"debit",384,87,"yahoo.com",,1,1,0,0,0,0,,,,
3452885,0,11995255,58.95,"W",17188,321,150,"visa",226,"debit",299,87,"gmail.com",,1,1,0,0,1,36,36,37,37,37
3452897,0,11995378,98.95,"W",3013,390,150,"mastercard",117,"debit",264,87,"yahoo.com",,1,1,0,0,1,0,,,0,0
3452907,0,11995617,26.37,"W",17188,321,150,"visa",226,"debit",110,87,,,1,1,0,0,1,0,,,,0
3452910,0,11995657,251.085,"C",15885,545,185,"visa",138,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3452964,0,11996885,73,"W",3682,264,150,"visa",162,"credit",512,87,"yahoo.com",,7,9,0,0,1,173,173,86,439,250
3452965,0,11996916,35.95,"W",17966,356,150,"mastercard",224,"debit",472,87,"gmail.com",,4,5,0,0,3,52,52,52,0,52
3452967,0,11997008,131,"W",9513,555,150,"visa",226,"debit",264,87,,,1,1,0,0,0,559,559,25,,559
3452990,0,11997428,35.95,"W",17966,356,150,"mastercard",224,"debit",472,87,"gmail.com",,4,5,0,0,3,52,52,0,0,52
3452997,0,11997497,117,"W",15451,555,150,"visa",226,"credit",299,87,"hotmail.com",,2,1,0,0,0,55,55,12,427,480
3453002,0,11997574,92,"W",7664,490,150,"visa",226,"debit",264,87,"yahoo.com",,1,1,0,0,1,164,164,2,164,164
3453006,0,11997675,57.95,"W",5997,514,150,"mastercard",224,"credit",299,87,,,4,5,0,0,1,490,490,17,,491
3453066,0,11998923,200,"H",1342,514,150,"mastercard",224,"debit",325,87,"anonymous.com","gmail.com",1,1,0,1,0,0,,,,
3453131,0,12000014,95,"W",6530,206,150,"mastercard",126,"debit",476,87,"gmail.com",,4,2,0,0,3,57,49,12,,246
3453132,0,12000064,44.5,"W",2803,100,150,"visa",226,"debit",184,87,"gmail.com",,1,1,0,0,0,0,,,,
3453155,0,12000594,39,"W",9914,471,150,"mastercard",126,"debit",325,87,"gmail.com",,142,131,0,0,108,0,,,76,76
3453179,0,12001250,59,"W",15981,555,150,"visa",226,"debit",191,87,"gmail.com",,2,2,0,0,0,0,,,338,0
3453189,0,12001444,107.95,"W",13249,111,150,"visa",226,"debit",264,87,"gmail.com",,4,5,0,0,3,30,30,30,30,30
3453241,0,12002360,106.95,"W",14858,558,150,"visa",226,"debit",325,87,,,20,19,0,0,13,46,46,13,,601
3453249,0,12002528,34,"W",18376,512,150,"mastercard",117,"debit",272,87,"gmail.com",,1,2,0,0,0,226,226,0,226,42
3453260,0,12002695,100,"R",15566,298,150,"mastercard",224,"credit",441,87,"gmail.com","gmail.com",1,2,0,1,0,34,34,,,
3453267,0,12002769,117,"W",16452,514,150,"mastercard",224,"credit",472,87,"aol.com",,2,1,0,0,0,10,10,10,10,10
3453273,0,12002878,117,"W",17188,321,150,"visa",226,"debit",299,87,"gmail.com",,3,2,0,0,0,467,467,151,467,467
3453281,0,12003045,92.835,"C",9026,545,185,"visa",137,"credit",284,60,"hotmail.com","hotmail.com",3,1,0,1,0,0,,,0,0
3453324,0,12004070,150,"R",15066,170,150,"mastercard",102,"credit",231,87,"yahoo.com","gmail.com",1,1,0,1,0,0,,,,
3453339,0,12004335,61.95,"W",8962,555,143,"mastercard",224,"credit",502,87,"gmail.com",,1,1,0,0,1,0,,,0,0
3453377,0,12005342,59,"W",10616,583,150,"visa",226,"credit",170,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3453414,0,12006045,514.55,"W",15066,170,150,"mastercard",102,"credit",299,87,"gmail.com",,1,1,0,0,1,0,,,0,0
3453428,1,12006245,335,"W",10616,583,150,"visa",226,"credit",299,87,"gmail.com",,1,1,0,0,1,0,0,0,0,0
3453440,0,12006445,44,"W",17188,321,150,"visa",226,"debit",310,87,"yahoo.com",,1,1,0,0,0,0,,,0,0
3453441,0,12006453,117,"W",2157,111,150,"visa",226,"debit",272,87,"hotmail.com",,1,1,0,0,0,0,,,490,490
3453477,0,12007200,712.79,"W",5579,555,150,"visa",226,"credit",315,87,"frontier.com",,1,1,0,0,1,0,,,0,0
3453485,0,12007349,171,"W",16972,174,150,"visa",226,"debit",269,87,"twc.com",,3,1,0,0,0,22,22,22,22,22
3453507,0,12007824,59,"W",18132,567,150,"mastercard",117,"debit",272,87,"gmail.com",,1,1,0,0,0,,,,0,0
3453517,0,12008078,117,"W",11839,490,150,"visa",226,"debit",420,87,"gmail.com",,6,4,0,0,0,8,8,1,471,471
3453524,0,12008226,227.56,"W",17175,194,150,"mastercard",166,"debit",158,87,"anonymous.com",,5,1,0,0,0,,,,0,322
3453537,0,12008450,209.95,"W",2755,404,150,"mastercard",102,"credit",337,87,,,1,1,0,0,1,13,13,13,,13
3453547,0,12008577,59,"W",16132,111,150,"visa",226,"debit",299,87,"att.net",,3,1,0,0,0,172,172,40,528,528
3453562,0,12008783,107.95,"W",9874,555,150,"visa",226,"debit",315,87,"gmail.com",,4,4,0,0,2,99,99,12,100,100
3453580,0,12009023,17.952,"C",3154,408,185,"mastercard",224,"debit",,,"hotmail.com","hotmail.com",1,1,0,1,0,,,,0,0
3453666,0,12011037,87.95,"W",7508,321,150,"visa",226,"debit",420,87,"hotmail.com",,9,5,0,0,2,2,,1,0,365
3453684,0,12011358,24.5,"W",15385,111,150,"mastercard",224,"debit",441,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3453691,0,12011532,59,"W",11925,553,150,"visa",226,"debit",512,87,"yahoo.com",,2,3,0,0,0,167,167,17,352,620
3453693,0,12011537,117,"W",15497,490,150,"visa",226,"debit",299,87,"gmail.com",,1,1,0,0,0,0,,,0,0
3453698,0,12011593,107.95,"W",8528,215,150,"visa",226,"debit",387,87,"cox.net",,1,1,0,0,2,5,5,2,4,4
3453766,0,12012931,97.95,"W",15651,417,150,"visa",226,"debit",330,87,,,4,3,0,0,2,123,123,7,,122
3453774,0,12013056,107.95,"W",15185,332,150,"visa",226,"debit",264,87,,,2,2,0,0,1,567,567,216,,581
3453783,0,12013269,57.95,"W",8320,476,150,"visa",166,"debit",315,87,"gmail.com",,4,4,0,0,3,0,0,0,448,0
3453800,0,12013602,57.95,"W",13991,158,150,"visa",226,"debit",226,87,"gmail.com",,1,1,0,0,1,0,,,0,0
3453812,0,12013761,59,"W",9500,321,150,"visa",226,"debit",299,87,"gmail.com",,3,3,0,0,0,0,,0,14,14
3453871,0,12015300,117,"W",1078,512,150,"visa",226,"debit",123,87,"anonymous.com",,4,2,0,0,0,0,,,318,318
3453874,0,12015357,107.95,"W",18018,452,150,"mastercard",117,"debit",264,87,"gmail.com",,5,2,0,0,1,162,162,20,,369
3453876,0,12015373,42.95,"W",10834,390,150,"mastercard",224,"debit",191,87,,,120,99,0,0,64,98,98,9,,518
3453898,0,12016106,57.95,"W",13249,111,150,"visa",226,"debit",264,87,"gmail.com",,3,1,0,0,3,0,,,,579
3453914,0,12016629,31.95,"W",9500,321,150,"visa",226,"debit",204,87,"gmail.com",,2,2,0,0,1,0,,,,
3453924,0,12016760,35.95,"W",1939,360,150,"visa",166,"debit",143,87,"gmail.com",,1,2,0,0,1,101,101,28,101,101
3453936,0,12017114,49.245,"C",18093,500,185,"mastercard",224,"credit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
3453977,0,12018199,29,"W",16255,470,150,"mastercard",137,"credit",325,87,"gmail.com",,2,2,0,0,0,0,,,,
3453981,0,12018278,67.95,"W",8528,215,150,"visa",226,"debit",387,87,"gmail.com",,3,3,0,0,1,0,,,,
3453988,0,12018363,159,"W",1219,381,150,"mastercard",117,"debit",191,87,"gmail.com",,1,1,0,0,0,21,21,21,0,554
3453999,0,12018556,14.14,"C",9633,130,185,"visa",138,"debit",,,"hotmail.com","hotmail.com",1,17,0,1,0,165,165,0,,
3454026,0,12019524,23.209,"C",13832,375,185,"mastercard",224,"debit",,,"yahoo.com.mx","yahoo.com.mx",1,1,0,1,0,0,,,0,0
3454030,0,12019569,23.209,"C",13832,375,185,"mastercard",224,"debit",,,"yahoo.com.mx","yahoo.com.mx",1,1,0,1,0,0,,0,0,0
3454046,0,12019957,159.95,"W",15497,490,150,"visa",226,"debit",299,87,"yahoo.com",,2,2,0,0,1,0,,,0,0
3454068,0,12020472,190.834,"C",9026,545,185,"visa",137,"credit",,,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,0,0
3454089,0,12021094,108.95,"W",1444,490,150,"visa",166,"debit",123,87,,,1,1,0,0,1,52,52,0,,33
3454152,0,12023874,25.95,"W",10112,360,150,"visa",166,"debit",264,87,"gmail.com",,3,1,0,0,1,9,9,8,14,14
3454205,0,12027978,36.95,"W",5606,318,150,"visa",166,"debit",205,87,,,1,3,0,0,1,617,617,2,,617
3454227,0,12029689,57.95,"W",10075,514,150,"mastercard",224,"debit",315,87,"anonymous.com",,3,2,0,0,4,84,84,0,363,616
3454230,0,12030258,341.45,"W",7919,194,150,"mastercard",166,"debit",299,87,,,1,1,0,0,4,609,608,28,,608
3454233,0,12030357,545,"W",4217,225,150,"mastercard",224,"debit",448,87,"gmail.com",,1,1,0,0,0,335,335,181,334,181
3454239,0,12031193,209.95,"W",7970,490,150,"visa",226,"debit",512,87,"gmail.com",,1,1,0,0,2,38,38,3,37,37
3454249,0,12032986,226,"W",7069,111,150,"mastercard",166,"debit",181,87,"aol.com",,1,4,0,0,0,28,27,13,14,27
3454255,0,12034789,54.5,"W",12577,268,150,"visa",166,"debit",325,87,"gmail.com",,5,4,0,0,0,4,4,1,1,63
3454276,0,12042090,28.47,"W",7787,111,150,"mastercard",224,"debit",220,87,"yahoo.com",,1,2,0,0,1,0,,0,0,0
3454286,0,12044591,35.95,"W",14618,225,150,"mastercard",224,"debit",143,87,"yahoo.com",,3,3,0,0,5,0,0,0,94,94
3454296,0,12046350,57.95,"W",1974,111,150,"visa",226,"debit",184,87,"hotmail.com",,1,1,0,0,1,0,,,0,0
3454309,0,12047895,29,"W",7919,194,150,"mastercard",166,"debit",123,87,"yahoo.com",,5,8,0,0,0,168,43,3,43,168
3454390,0,12052498,77.95,"W",2354,310,150,"mastercard",224,"debit",264,87,"yahoo.com",,3,4,0,0,1,516,516,15,516,516
3454437,0,12054380,209.95,"W",15125,111,150,"visa",195,"debit",325,87,"yahoo.com",,5,5,0,0,2,0,,,309,309
3454442,0,12054480,190.95,"W",2884,490,150,"visa",226,"debit",205,87,"gmail.com",,3,2,0,0,1,76,76,7,76,188
3454476,0,12055576,35.95,"W",16117,555,150,"visa",226,"debit",325,87,"yahoo.com",,3,3,0,0,1,174,174,14,174,188
3454494,0,12056115,554,"W",17492,302,150,"visa",226,"credit",387,87,"hotmail.com",,2,1,0,0,0,61,61,1,89,89
3454513,0,12056777,335,"W",9175,111,150,"visa",226,"debit",126,87,"gmail.com",,2,1,0,0,0,611,611,0,182,611
3454525,0,12057072,117,"W",10960,567,150,"mastercard",117,"debit",272,87,"gmail.com",,1,1,0,0,0,2,2,2,2,2
3454553,0,12057869,70.702,"C",9300,103,185,"visa",138,"debit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3454557,0,12058057,424.95,"W",5938,111,150,"visa",162,"credit",264,87,"yahoo.com",,2,1,0,0,1,0,,,204,204
3454599,0,12059230,57.95,"W",7664,490,150,"visa",226,"debit",264,87,,,1,1,0,0,3,135,135,37,,110
3454606,0,12059394,2563.11,"W",6832,134,150,"visa",226,"credit",325,87,"yahoo.com",,1,1,0,0,1,0,,,0,0
3454612,0,12059726,45,"W",12932,361,150,"visa",226,"debit",126,87,"gmail.com",,2,3,0,0,0,148,148,4,148,148
3454619,0,12059872,35,"S",11919,170,150,"mastercard",224,"debit",476,87,,"gmail.com",1,1,0,1,0,0,,,,
3454626,0,12059992,107.95,"W",10023,111,150,"visa",226,"debit",325,87,"gmail.com",,1,1,0,0,1,0,,,0,0
3454669,0,12061272,49,"W",11839,490,150,"visa",226,"debit",123,87,,,1,3,0,0,0,464,464,27,,0
3454676,0,12061426,196,"W",17399,111,150,"mastercard",224,"debit",204,87,"hotmail.com",,2,1,0,0,0,0,,,15,475
3454756,0,12063193,393.42,"W",11207,361,150,"visa",226,"debit",126,87,"comcast.net",,1,1,0,0,1,0,,,0,0
3454761,0,12063249,57.95,"W",14079,360,150,"mastercard",126,"debit",184,87,"gmail.com",,164,138,0,0,195,0,,,611,17
3454778,0,12063487,174,"W",8394,490,150,"visa",226,"debit",325,87,"aol.com",,2,3,0,0,0,75,75,47,579,579
3454788,0,12063768,59,"W",9039,310,150,"mastercard",224,"debit",191,87,"anonymous.com",,2,3,0,0,0,205,205,4,382,382
3454875,0,12065611,146,"W",4436,174,150,"visa",226,"debit",272,87,"hotmail.com",,1,1,0,0,0,0,,,0,0
3454880,0,12065702,50,"R",17294,399,150,"american express",132,"credit",204,87,"earthlink.net","earthlink.net",1,1,0,1,0,0,,,,
3454881,0,12065733,67.95,"W",14193,424,150,"visa",226,"debit",433,87,"yahoo.com",,40,36,0,0,33,623,623,14,623,623
3454882,0,12065737,150,"R",18268,583,150,"visa",226,"credit",337,87,"yahoo.com","anonymous.com",1,1,0,1,0,0,,,,
3454902,0,12066211,73.653,"C",4461,375,185,"mastercard",224,"debit",,,"gmail.com","gmail.com",4,3,0,1,0,0,,,1,1
3454914,0,12066361,141,"W",15066,170,150,"mastercard",102,"credit",126,87,"yahoo.com",,3,2,0,0,0,468,109,45,468,468
3454921,0,12066513,53.97,"W",4852,555,150,"visa",226,"debit",308,87,"gmail.com",,3,2,0,0,2,141,141,141,406,406
3454922,0,12066521,117,"W",12932,361,150,"visa",226,"debit",126,87,,,4,1,0,0,0,14,10,1,,26
3454930,0,12066745,36.95,"W",15385,111,150,"mastercard",224,"debit",441,87,"yahoo.com",,1,1,0,0,1,0,,,0,0
3454932,0,12066758,98.95,"W",17188,321,150,"visa",226,"debit",299,87,"yahoo.com",,127,126,0,0,93,623,623,14,623,413
3454964,0,12067325,445,"W",18249,360,150,"mastercard",126,"debit",337,87,"gmail.com",,1,3,0,0,0,109,109,67,71,109
3454994,0,12068222,17.97,"W",9175,111,150,"visa",226,"debit",126,87,"gmail.com",,1,1,0,0,1,0,,,0,0
3454998,0,12068303,54,"W",7919,194,150,"mastercard",166,"debit",264,87,"embarqmail.com",,4,7,0,0,1,303,303,84,303,303
3455014,0,12068778,29,"W",12582,298,150,"visa",226,"debit",330,87,"yahoo.com",,1,1,0,0,0,275,275,9,275,275
3455017,0,12068808,171,"W",1939,360,150,"visa",166,"debit",441,87,"yahoo.com",,4,1,0,0,0,0,,,292,369
3455019,0,12068840,49,"W",12695,490,150,"visa",226,"debit",325,87,"gmail.com",,1,2,0,0,0,590,590,13,590,71
3455041,0,12069150,49,"W",4457,390,150,"mastercard",224,"debit",170,87,"gmail.com",,1,1,0,0,0,16,16,1,16,16
3455046,1,12069210,141.404,"C",9633,130,185,"visa",138,"debit",,,"gmail.com","gmail.com",0,1,0,1,0,0,,,0,0
3455047,0,12069212,40.415,"C",13832,375,185,"mastercard",224,"debit",,,"yahoo.com.mx","yahoo.com.mx",2,3,0,1,0,0,,1,1,1
3455089,0,12070084,47.95,"W",1696,321,150,"visa",226,"debit",494,87,"gmail.com",,2,4,0,0,1,530,530,28,531,531
3455110,0,12070583,100,"R",7280,399,150,"american express",237,"credit",194,87,"gmail.com","yahoo.com",1,1,0,1,0,0,,,,
3455118,0,12070688,209.95,"W",7551,418,150,"visa",195,"debit",264,87,"yahoo.com",,1,1,0,0,2,400,384,334,428,428
3455143,0,12071107,103.97,"W",15175,275,150,"mastercard",224,"debit",264,87,"yahoo.com",,1,1,0,0,1,549,549,4,549,549
3455146,0,12071146,161,"W",7664,490,150,"visa",226,"debit",264,87,,,3,3,0,0,0,56,56,0,,208
3455153,0,12071288,49,"W",3553,180,150,"mastercard",224,"debit",231,87,,,3,3,0,0,2,398,398,353,,399
3455167,0,12071579,213,"W",12501,490,150,"visa",226,"debit",204,87,"gmail.com",,4,2,0,0,0,593,593,0,593,593
3455172,0,12071671,21.95,"W",9500,321,150,"visa",226,"debit",325,87,,,163,148,0,0,205,137,137,137,,79
3455211,0,12072646,97,"W",11157,215,150,"visa",226,"debit",433,87,,,1,2,0,0,0,40,40,40,,40
3455224,0,12072968,15.5,"W",7919,194,150,"mastercard",166,"debit",308,87,"gmail.com",,2,3,0,0,0,73,73,1,97,97
3455228,0,12073128,54.5,"W",9514,553,150,"visa",226,"credit",441,87,"embarqmail.com",,1,2,0,0,0,8,8,8,0,8
3455230,0,12073140,47.95,"W",1642,229,150,"visa",226,"debit",485,87,"yahoo.com",,6,5,0,0,1,15,15,15,167,288
3455232,0,12073160,57.95,"W",7800,268,150,"visa",166,"debit",330,87,"gmail.com",,2,1,0,0,1,0,,,378,378
3455241,0,12073247,49,"W",9500,321,150,"visa",226,"debit",325,87,"gmail.com",,1,1,0,0,0,252,252,51,0,530
3455242,0,12073247,81.399,"C",15885,545,185,"visa",138,"debit",,,"hotmail.com","hotmail.com",2,13,0,1,0,491,405,13,491,0
3455252,0,12073398,117,"W",6174,490,150,"visa",226,"debit",387,87,,,1,2,0,0,0,43,43,1,,43
3455259,0,12073603,28.773,"C",9026,545,185,"visa",137,"credit",,,"hotmail.com","hotmail.com",1,1,0,1,0,0,,,0,0
3455264,0,12073648,222,"W",1137,543,150,"mastercard",224,"debit",299,87,"yahoo.com",,18,19,0,0,12,619,619,3,354,619
3455302,0,12074347,99.01,"W",18227,583,150,"visa",226,"credit",158,87,"anonymous.com",,1,1,0,0,0,105,105,10,106,106
3455305,0,12074380,222,"W",7207,111,150,"visa",226,"debit",204,87,"yahoo.com",,1,1,0,0,0,50,50,42,50,50
3455314,0,12074566,100,"R",8757,583,150,"visa",226,"credit",387,87,"gmail.com","gmail.com",1,1,0,1,0,0,,,,
3455378,0,12075649,15.985,"C",6019,583,150,"visa",226,"credit",,,"gmail.com","gmail.com",1,1,0,1,0,0,,,0,0
3455392,0,12075993,107.95,"W",2884,490,150,"visa",226,"debit",203,87,,,2,4,0,0,1,64,64,4,,36
3455394,0,12076065,49,"W",13780,298,150,"visa",226,"debit",441,87,"gmail.com",,1,1,0,0,0,0,,,550,550
3455396,0,12076117,762.95,"W",4550,555,150,"visa",226,"debit",231,87,,,1,1,0,0,1,0,,,,0
3455444,1,12077210,11.435,"C",4461,375,185,"mastercard",224,"debit",,,"hotmail.com","hotmail.com",7,12,0,3,0,66,66,62,0,66
3455496,0,12078276,39,"W",6550,,150,"visa",226,"debit",310,87,,,1,1,0,0,0,0,,,,0
3455507,0,12078528,59,"W",2581,445,150,"mastercard",166,"debit",123,87,,,1,1,0,0,0,200,200,0,,200
3455512,0,12078589,36.95,"W",2721,421,150,"visa",226,"debit",310,87,"gmail.com",,209,167,0,0,165,174,174,21,175,175
3455518,0,12078748,77,"W",4663,490,150,"visa",166,"debit",315,87,,,1,1,0,0,0,13,13,11,,13
3455519,0,12078748,72.95,"W",7207,111,150,"visa",226,"debit",204,87,"live.com",,33,26,0,0,33,404,404,21,516,620
