loan_id,customer_id,age,gender,marital_status,education,employment_type,years_employed,annual_income,monthly_income,loan_amount,loan_term_months,interest_rate,credit_score,existing_loans,collateral_type,loan_purpose,debt_to_income,missed_payments_6m,months_with_bank,num_bank_products,default
LN001196,CUS01196,41,Female,Married,Master,Government Officer,21,2501213,211912,3300606,120,8.978550049516835,426,1,Fixed Deposit,Debt Consolidation,1.324879696590897,3,48,6,1
LN000017,CUS00017,56,Male,Single,Primary,Business Owner,15,1250385,116927,4895659,48,17.15436698870354,645,5,Fixed Deposit,Debt Consolidation,12.116086585764728,4,84,5,0
LN001536,CUS01536,54,Female,Divorced,Secondary,Government Officer,13,546377,28413,1216607,36,6.6731760655241,817,3,,Debt Consolidation,13.469096023448058,6,8,3,1
LN001073,CUS01073,46,Male,Divorced,Secondary,Business Owner,9,374091,21690,644868,60,11.185659892853328,403,0,Fixed Deposit,Home Purchase,5.933384279812221,6,6,3,1
LN001972,CUS01972,31,Female,Widowed,Primary,Self-Employed,0,2185183,185181,2709049,180,16.16528384395044,421,3,Life Insurance,Debt Consolidation,0.38886996167854204,6,175,5,1
LN000547,CUS00547,46,Male,Widowed,Secondary,Self-Employed,7,3977605,324389,1628504,84,13.914456948247174,502,0,Life Insurance,Personal Loan,0.9834762610112433,5,141,6,0
LN001540,CUS01540,21,Female,Divorced,Bachelor,Freelance,10,2906886,236194,3159001,12,12.527873290216217,476,2,,Personal Loan,13.576891609891911,4,59,6,1
LN000659,CUS00659,52,Female,Single,Master,Permanent Employee,5,1106181,90471,1203009,60,15.341377620521111,666,4,,Auto Loan,2.8816550074023315,2,41,1,0
LN001626,CUS01626,24,Female,Single,Doctoral,Freelance,33,2345379,199957,4359850,180,6.266486944050911,634,5,Guarantor,Medical,2.849324221281327,6,227,6,1
LN001020,CUS01020,33,Female,Widowed,Primary,Self-Employed,1,2208007,182359,2706612,180,16.744864362259683,413,3,Life Insurance,Debt Consolidation,0.8588446354709466,6,179,5,1
LN001663,CUS01663,34,Male,Married,Secondary,Contract Employee,5,2089527,170871,4895769,24,11.65530882329336,314,4,Fixed Deposit,Business Expansion,14.247343508153383,5,94,4,1
LN001505,CUS01505,35,Female,Married,Bachelor,Permanent Employee,12,1034657,85342,1950633,48,15.431475803346657,826,1,Real Estate,Debt Consolidation,4.565592891588695,4,151,5,1
LN000960,CUS00960,46,Female,Married,Vocational,Permanent Employee,32,4197058,347812,1358305,120,10.078054462722578,475,2,,Education,0.5517398889904649,3,139,5,0
LN001882,CUS01882,35,Female,Divorced,Doctoral,Permanent Employee,0,968284,72883,4356643,84,5.699941280581928,385,2,Vehicle,Debt Consolidation,8.135319673129201,4,14,6,1
LN000284,CUS00284,48,Male,Widowed,Master,Self-Employed,11,1517860,126708,4330178,24,17.23902408216418,779,4,Vehicle,Education,18.38293107605875,3,172,2,0
LN000798,CUS00798,62,Female,Divorced,Primary,Permanent Employee,14,3083211,273790,1771887,120,10.248524839503691,708,5,Vehicle,Home Purchase,0.6423879641013631,2,116,3,0
LN001627,CUS01627,35,Female,Married,Bachelor,Permanent Employee,12,1081259,93809,1836524,48,14.884756492750997,815,1,Real Estate,Debt Consolidation,4.981975453419498,4,158,5,1
LN000226,CUS00226,51,Male,Single,Secondary,Government Officer,16,1027167,81540,3915045,240,16.504327238305095,663,3,Vehicle,Medical,3.307396425493685,4,140,2,0
LN000027,CUS00027,46,Male,Single,Doctoral,Freelance,4,1191364,108147,32355,84,5.801590738486093,612,1,Fixed Deposit,Personal Loan,0.0,3,80,3,0
LN001771,CUS01771,42,Male,Married,Master,Contract Employee,3,3492313,286254,2718985,48,9.085412494271656,332,3,Fixed Deposit,Personal Loan,1.9595062124773863,0,193,1,1
LN000438,CUS00438,33,Female,Single,Vocational,Permanent Employee,13,3144115,261968,255638,36,5.026603766429821,364,1,,Education,0.0,6,191,5,0
LN001949,CUS01949,46,Male,Widowed,Vocational,Freelance,25,2526058,223152,1819751,36,3.946637231889926,795,5,Vehicle,Medical,2.2860223490533165,4,141,1,1
LN001389,CUS01389,41,Female,Married,Master,Government Officer,22,2449406,212588,3476043,120,8.927166707931562,446,1,Fixed Deposit,Debt Consolidation,1.6702298504203508,3,54,6,1
LN000230,CUS00230,22,Male,Divorced,Doctoral,Contract Employee,12,3432323,282963,5040141,60,14.687833853951883,389,0,Real Estate,Personal Loan,3.8251246399553054,2,154,1,0
LN000038,CUS00038,34,Male,Married,Secondary,Government Officer,5,1606798,126848,3955897,12,4.644239009378676,596,1,Fixed Deposit,Medical,29.815039609649155,5,48,5,0
LN000750,CUS00750,23,Female,Married,Vocational,Freelance,11,1532054,126344,3500711,120,6.246368400449454,480,0,Real Estate,Personal Loan,2.196141744958861,1,156,3,0
LN001046,CUS01046,26,Female,Divorced,Bachelor,Self-Employed,13,301155,17313,1274098,180,11.290603071855445,609,5,,Home Purchase,4.5898921466179745,1,199,6,1
LN001399,CUS01399,42,Female,Married,Bachelor,Freelance,21,1129334,104995,4890683,60,14.481986146104196,351,5,Real Estate,Business Expansion,9.046395960316113,5,179,1,1
LN000470,CUS00470,40,Female,Married,Master,Contract Employee,0,1139772,89952,2772015,240,8.59949152897887,437,4,Vehicle,Education,1.4108901993723042,2,203,6,0
LN001693,CUS01693,34,Female,Widowed,Primary,Business Owner,12,3704727,314286,2713974,24,7.741834622921768,377,3,Life Insurance,Business Expansion,4.001559689725161,5,156,5,1
LN001968,CUS01968,46,Female,Single,Doctoral,Permanent Employee,12,2456369,197021,4368050,12,17.39448598183882,524,3,Life Insurance,Debt Consolidation,22.57802727180629,4,113,5,1
LN000688,CUS00688,28,Female,Widowed,Secondary,Business Owner,10,211572,17749,3223319,84,15.395446604890815,447,1,Fixed Deposit,Home Purchase,19.820777913007973,1,61,5,0
LN001844,CUS01844,43,Female,Single,Vocational,Business Owner,14,1675221,147875,143464,120,4.189380695387415,349,3,Guarantor,Medical,2.607806784110995,3,104,4,1
LN000640,CUS00640,45,Male,Widowed,Secondary,Self-Employed,8,3820709,331750,1580656,84,13.834122319770271,501,0,Life Insurance,Personal Loan,0.3785868516913987,5,145,6,0
LN001713,CUS01713,53,Female,Single,Master,Permanent Employee,20,2825956,230212,4465181,24,11.02973237440477,825,5,,Home Purchase,9.915686078611813,4,223,6,1
LN001219,CUS01219,35,Male,Widowed,Bachelor,Permanent Employee,35,1182329,95653,4721594,180,6.724888768275111,789,1,Vehicle,Business Expansion,3.274092282161816,6,34,3,1
LN001159,CUS01159,50,Male,Widowed,Primary,Government Officer,19,1114448,89662,987989,36,9.597762586807754,451,4,Vehicle,Medical,2.5918934221684413,3,24,3,1
LN001416,CUS01416,36,Female,Divorced,Master,Government Officer,32,1563781,118791,2153267,36,5.135036962314774,368,2,Guarantor,Auto Loan,6.468603267485543,0,165,1,1
LN001528,CUS01528,50,Male,Widowed,Primary,Government Officer,19,1125773,91821,922389,36,9.54279581962113,469,4,Vehicle,Medical,2.887354367376614,3,27,3,1
LN001656,CUS01656,60,Female,Divorced,Bachelor,Contract Employee,6,315305,28536,898086,120,8.454996127356118,351,2,Life Insurance,Personal Loan,2.7100719197553955,4,57,1,1
LN001301,CUS01301,57,Male,Widowed,Doctoral,Freelance,34,1771024,145420,3578662,180,12.25608704495833,620,0,Real Estate,Home Purchase,0.26035408290091633,4,47,6,1
LN001823,CUS01823,30,Female,Married,Doctoral,Freelance,19,3603281,303244,3177354,12,6.141935421843534,326,0,Guarantor,Business Expansion,11.08991733228971,6,161,5,1
LN000801,CUS00801,34,Female,Divorced,Bachelor,Self-Employed,14,1821223,144800,4844184,84,12.45067705422135,795,1,,Medical,4.577830875794941,2,157,4,0
LN001604,CUS01604,53,Female,Single,Doctoral,Contract Employee,10,333588,19091,1169165,240,17.821362623099343,656,1,Life Insurance,Personal Loan,3.3698538577100012,6,141,6,1
LN000161,CUS00161,38,Female,Divorced,Secondary,Permanent Employee,32,1274453,106829,4350093,36,7.7462110845209695,710,2,,Debt Consolidation,14.271498423084417,6,38,5,0
LN000957,CUS00957,53,Male,Divorced,Primary,Government Officer,10,1739261,146327,4412409,48,5.937430559180076,502,2,Vehicle,Debt Consolidation,7.66773251652098,5,112,6,0
LN001187,CUS01187,63,Male,Widowed,Vocational,Freelance,24,2394087,191388,2410729,48,3.7608540339170715,468,5,,Debt Consolidation,3.7962329903349925,3,129,5,1
LN000822,CUS00822,55,Male,Widowed,Master,Business Owner,20,3727741,320302,2559515,240,9.186507784192521,516,3,Vehicle,Personal Loan,1.0309375041151685,2,116,5,0
LN001682,CUS01682,41,Male,Widowed,Bachelor,Permanent Employee,16,2167056,178369,2249016,36,4.9797463812528955,378,4,Guarantor,Debt Consolidation,4.585671795140805,4,134,2,1
LN000878,CUS00878,52,Female,Single,Master,Permanent Employee,5,1116871,87494,1114311,60,15.40672888591269,669,4,,Auto Loan,2.6837344870287327,2,43,1,0
LN000914,CUS00914,52,Male,Divorced,Master,Contract Employee,5,1277641,111282,2621289,12,5.6356076863664875,850,3,,Home Purchase,24.53102161608618,6,194,5,0
LN000153,CUS00153,57,Male,Widowed,Bachelor,Freelance,0,996302,78913,2995680,240,6.543964672979748,351,0,Real Estate,Medical,2.4736673378230227,1,10,5,0
LN001871,CUS01871,57,Female,Divorced,Doctoral,Contract Employee,31,3954255,339870,4559542,84,17.522129442006623,491,1,Real Estate,Medical,1.2923923277658473,4,101,5,1
LN001777,CUS01777,57,Female,Single,Bachelor,Business Owner,12,1708639,145201,2141982,24,11.389256081768618,767,1,Life Insurance,Business Expansion,8.47830909474864,1,94,4,1
LN000510,CUS00510,62,Female,Single,Master,Government Officer,3,2185335,189262,2508829,240,7.512309656938654,515,2,Fixed Deposit,Education,0.036023003440690315,0,103,5,0
LN001136,CUS01136,63,Female,Divorced,Bachelor,Contract Employee,1,2976929,250307,2605549,60,4.2477289755888075,715,5,Life Insurance,Home Purchase,3.1078551326224035,6,153,6,1
LN001251,CUS01251,57,Female,Divorced,Master,Contract Employee,12,3435417,292516,3400137,60,4.88969273275886,449,4,Real Estate,Auto Loan,2.571607118764138,6,27,5,1
LN001684,CUS01684,55,Female,Divorced,Secondary,Government Officer,13,405491,40943,1195483,36,6.396378265885828,816,3,,Debt Consolidation,13.706442094287802,6,3,3,1
LN000104,CUS00104,42,Female,Single,Bachelor,Permanent Employee,28,3938428,325636,4823190,120,14.9784578638846,329,2,Vehicle,Auto Loan,1.2964408122022004,0,10,3,0
LN001446,CUS01446,41,Male,Widowed,Doctoral,Government Officer,15,1257132,113015,1524125,24,10.574628353165268,425,2,Real Estate,Medical,8.023090874353255,1,162,3,1
LN001444,CUS01444,43,Male,Widowed,Bachelor,Freelance,16,2136021,184363,805994,120,7.8898116667509335,329,4,Real Estate,Education,0.6828021083682464,5,102,2,1
LN000587,CUS00587,29,Female,Single,Secondary,Business Owner,9,1160772,98692,4550387,12,14.893611777126722,548,3,Guarantor,Medical,48.795882418346444,0,93,3,0
LN001769,CUS01769,25,Female,Widowed,Primary,Freelance,22,2822598,237556,4394764,36,10.90154472009669,335,2,Vehicle,Home Purchase,6.137030071341018,2,82,4,1
LN001144,CUS01144,64,Male,Widowed,Vocational,Freelance,25,2391875,193228,2501166,48,3.8328791959620707,475,5,,Debt Consolidation,3.3105831288243275,3,135,5,1
LN000054,CUS00054,52,Male,Widowed,Vocational,Business Owner,10,3164910,266899,2706897,180,14.849713013250625,741,1,Life Insurance,Business Expansion,0.18056352671685227,2,112,5,0
LN000152,CUS00152,49,Female,Single,Doctoral,Business Owner,14,1375327,104983,1656328,240,13.060403449524438,772,2,Real Estate,Personal Loan,0.6398193558334917,1,16,5,0
LN000404,CUS00404,62,Male,Widowed,Master,Self-Employed,9,2569589,214877,344425,48,6.643012751848157,581,4,Fixed Deposit,Education,0.8263718367066395,4,189,4,0
LN001943,CUS01943,30,Female,Single,Secondary,Self-Employed,4,3458944,281329,2975905,24,5.335443517081018,370,1,Vehicle,Home Purchase,4.7174555263669795,3,217,3,1
LN000208,CUS00208,47,Female,Single,Vocational,Self-Employed,34,1792520,163657,2796359,36,11.953192719602114,787,2,Guarantor,Personal Loan,5.866305897923823,6,83,1,0
LN001895,CUS01895,59,Female,Married,Primary,Contract Employee,22,1161400,85362,4556516,180,15.978570535096308,543,3,Vehicle,Education,2.7893069847097545,3,167,2,1
LN001123,CUS01123,50,Female,Widowed,Secondary,Business Owner,29,4002132,332457,1081700,120,3.8381338607272717,305,5,Real Estate,Business Expansion,0.633923818725942,5,239,4,1
LN001891,CUS01891,23,Female,Married,Secondary,Government Officer,6,466106,40730,837307,36,3.604365870436735,725,1,Fixed Deposit,Debt Consolidation,6.835339643395929,5,104,3,1
LN000009,CUS00009,60,Male,Single,Doctoral,Government Officer,23,2378785,206025,1454577,300,8.46187393621013,682,3,Life Insurance,Personal Loan,0.0,5,22,1,0
LN001015,CUS01015,28,Female,Single,Vocational,Freelance,18,305408,23605,2187872,84,8.467878130858432,358,5,Vehicle,Auto Loan,12.99327642380804,0,59,3,1
LN001907,CUS01907,32,Female,Widowed,Primary,Self-Employed,2,2175024,182505,2704600,180,16.58416365988563,414,3,Life Insurance,Debt Consolidation,1.7224515516797676,6,180,5,1
LN001061,CUS01061,62,Male,Married,Bachelor,Freelance,24,2070496,181354,2526194,180,7.201774468286365,676,4,,Education,1.839850253080766,6,180,6,1
LN000453,CUS00453,39,Female,Divorced,Master,Freelance,34,2448064,193246,1650141,12,5.182421627741639,782,2,Fixed Deposit,Medical,8.567669069503477,6,67,1,0
LN000254,CUS00254,46,Male,Married,Bachelor,Permanent Employee,27,246773,27234,780532,300,8.33851580991702,734,5,Real Estate,Auto Loan,1.7844968770072418,2,78,4,0
LN001328,CUS01328,40,Female,Married,Secondary,Business Owner,26,1929797,161727,1205304,36,11.231988656955538,443,2,Guarantor,Debt Consolidation,1.5377368288455404,6,32,3,1
LN000897,CUS00897,48,Female,Married,Secondary,Permanent Employee,15,158505,17843,3483470,60,11.21256372830097,520,1,Real Estate,Medical,32.77784002295221,2,47,4,0
LN001734,CUS01734,40,Male,Widowed,Secondary,Self-Employed,22,844710,71313,3427406,36,12.979524391983611,370,1,Fixed Deposit,Home Purchase,16.438496572854618,3,100,5,1
LN000881,CUS00881,34,Female,Divorced,Secondary,Contract Employee,27,588315,45165,2233191,240,17.551210810697025,784,5,Guarantor,Personal Loan,2.780384578393379,3,131,3,0
LN001596,CUS01596,31,Female,Married,Primary,Permanent Employee,30,2482657,212066,3807559,36,14.6822800926077,793,4,Vehicle,Home Purchase,6.958187966027703,6,53,2,1
LN001889,CUS01889,40,Male,Widowed,Secondary,Self-Employed,22,725503,74102,3530403,36,12.982003911598804,376,1,Fixed Deposit,Home Purchase,17.031351116039026,3,89,5,1
LN000624,CUS00624,66,Male,Divorced,Vocational,Permanent Employee,22,2454802,200686,1927789,180,18.214277849775254,627,5,Real Estate,Debt Consolidation,0.1694503761575329,2,94,5,0
LN000346,CUS00346,32,Male,Widowed,Primary,Government Officer,27,1038165,86745,471166,120,6.688484218033185,344,0,,Education,0.3842818647330233,1,52,1,0
LN001703,CUS01703,41,Male,Widowed,Bachelor,Permanent Employee,16,2190040,179079,2384292,36,4.6909033718087585,367,4,Guarantor,Debt Consolidation,3.767919487388376,4,139,2,1
LN000263,CUS00263,42,Female,Widowed,Secondary,Contract Employee,24,2861017,234028,2738824,180,3.9242157261306794,669,2,Vehicle,Debt Consolidation,1.0327303126798737,5,28,2,0
LN001635,CUS01635,39,Female,Single,Primary,Government Officer,6,3157782,275758,3496855,36,6.795368674898172,714,5,Fixed Deposit,Medical,4.3826173968951005,4,113,4,1
LN001322,CUS01322,27,Female,Single,Vocational,Freelance,18,232182,24521,2174685,84,8.415148514419936,356,5,Vehicle,Auto Loan,12.734268221577356,0,63,3,1
LN001439,CUS01439,50,Male,Married,Primary,Self-Employed,11,1626012,126620,4456904,12,7.518007877347782,531,2,Fixed Deposit,Medical,32.92544431576066,5,216,4,1
LN000151,CUS00151,39,Female,Single,Bachelor,Contract Employee,27,3126047,269849,1652063,48,7.387188001671152,551,3,,Personal Loan,1.4534429733000072,2,76,5,0
LN000473,CUS00473,43,Male,Widowed,Doctoral,Business Owner,8,3832798,313821,1417049,84,10.295550639236463,684,5,Vehicle,Auto Loan,0.0,5,168,3,0
LN000641,CUS00641,40,Male,Divorced,Vocational,Permanent Employee,13,2565165,204608,2007567,48,4.9074992020312695,732,5,Vehicle,Personal Loan,3.380003442778281,6,96,4,0
LN001983,CUS01983,55,Male,Divorced,Master,Self-Employed,8,3533445,284574,3890697,120,14.40970375596859,483,2,Vehicle,Auto Loan,2.0146147639244263,5,19,4,1
LN001883,CUS01883,39,Female,Married,Secondary,Business Owner,25,1955899,165927,1049296,36,11.020336496615535,438,2,Guarantor,Debt Consolidation,1.9717375903280798,6,34,3,1
LN000551,CUS00551,56,Male,Married,Bachelor,Government Officer,28,804094,60262,3342273,24,8.405139769296289,647,4,Real Estate,Business Expansion,28.002739573702495,6,107,2,0
LN001780,CUS01780,62,Female,Divorced,Bachelor,Contract Employee,1,3014130,243338,2667295,60,4.352994332457359,712,5,Life Insurance,Home Purchase,2.5473781451350437,6,151,6,1
LN000929,CUS00929,36,Male,Married,Secondary,Government Officer,6,1545400,134638,3983289,12,4.490250649883389,604,1,Fixed Deposit,Medical,29.11550926481637,5,46,5,0
LN000489,CUS00489,62,Male,Single,Primary,Contract Employee,33,2519042,207628,2039186,180,17.762851453323616,733,0,Real Estate,Education,0.11437836563984971,4,93,5,0
LN001812,CUS01812,23,Female,Married,Master,Self-Employed,15,3774818,306815,4899336,120,6.717058579309064,500,1,Vehicle,Medical,2.5655541790314724,0,144,4,1
LN001172,CUS01172,37,Female,Single,Vocational,Freelance,17,3020143,256593,4740058,180,5.650267750507708,317,0,Real Estate,Debt Consolidation,2.1954784016944418,6,48,6,1
LN000147,CUS00147,55,Female,Married,Primary,Government Officer,15,2721489,225237,1982723,180,10.084272252673783,595,1,Fixed Deposit,Debt Consolidation,0.0,0,172,1,0
LN001705,CUS01705,35,Male,Single,Secondary,Business Owner,22,3866789,320229,1655641,84,11.027933299676137,579,3,Guarantor,Home Purchase,0.2153873263500921,4,139,2,1
LN001929,CUS01929,36,Male,Married,Secondary,Contract Employee,4,2156931,175593,4966663,24,11.201560751549291,312,4,Fixed Deposit,Business Expansion,14.04640343543027,5,104,4,1
LN000403,CUS00403,65,Male,Divorced,Master,Freelance,6,3852609,323509,2416706,24,6.751833203423464,674,1,Real Estate,Education,4.126340800235592,2,126,3,0
LN000955,CUS00955,33,Female,Widowed,Primary,Freelance,24,3665404,299109,3055911,180,14.35908756563805,779,3,,Personal Loan,0.9504118495585402,2,204,3,0
LN001878,CUS01878,41,Female,Married,Master,Government Officer,22,2547701,212051,3312196,120,8.735840288096604,438,1,Fixed Deposit,Debt Consolidation,1.553038777546232,3,50,6,1
LN000660,CUS00660,57,Male,Single,Primary,Business Owner,15,1231923,107931,4954614,48,17.132326815437455,645,5,Fixed Deposit,Debt Consolidation,11.713962179282102,4,91,5,0
LN001373,CUS01373,28,Male,Widowed,Secondary,Permanent Employee,12,4032065,339369,3797421,240,3.8499886797510987,547,4,,Medical,0.6560360807247949,3,49,5,1
LN000464,CUS00464,64,Female,Divorced,Vocational,Freelance,13,2020589,165684,2747775,12,16.102281179725942,813,2,Life Insurance,Debt Consolidation,17.27306090459599,1,99,1,0
LN001350,CUS01350,41,Female,Married,Bachelor,Freelance,20,1239994,109964,4904483,60,14.542964109841224,351,5,Real Estate,Business Expansion,8.649897344575095,5,182,1,1
LN000187,CUS00187,32,Male,Divorced,Doctoral,Freelance,24,4130553,334965,2750168,84,9.311624890209991,637,0,Fixed Deposit,Medical,1.4053160329654995,2,183,2,0
LN001148,CUS01148,25,Male,Married,Doctoral,Contract Employee,6,4146568,333867,1538775,12,13.681964923081543,728,0,Guarantor,Education,4.623420632579603,0,178,5,1
LN001225,CUS01225,39,Female,Divorced,Doctoral,Permanent Employee,29,4123718,329535,2452397,36,13.540796050551204,467,3,,Personal Loan,2.7527659278734884,4,206,6,1
LN000609,CUS00609,59,Female,Married,Master,Freelance,17,2568719,207008,1000,180,8.988440791622871,472,1,Guarantor,Debt Consolidation,0.0,2,45,1,0
